企業名,法人番号,採用担当者名,役職,部署,代表者名,メール,メール確度,担当者確度,電話番号,公式URL,Tier,取得元媒体,根拠URL,架電呼称,業種,都道府県,従業員数,補助金,設立年,取得日
ビューテック株式会社,1140001050005,,,,,info@vuteq.co.jp,0.4,,0565-31-5521,https://www.vuteq.co.jp/,D,gBizINFO,https://www.vuteq.co.jp/,人事部 ご採用ご担当者様,・自動車用・産業用強化ガラス、自動車用硝子の組付加工 ・ドアトリム、コンソールボックス等　自動車用内装部品の製造及び納入,愛知県豊田市梅坪町９丁目３０番地３,3200,,,2026-06-14T18:53:03.012Z
中部復建株式会社,1180001008817,,,,,info@chubu-fk.co.jp,0.4,,052-882-6611,https://www.chubu-fk.co.jp/,D,gBizINFO,https://www.chubu-fk.co.jp/,人事部 ご採用ご担当者様,官公庁を主な取引先とし、東海地方を中心に事業を展開する建設コンサルタントです。道路・橋梁・公共施設など、皆さんの生活を支,愛知県名古屋市昭和区福江１丁目１８０５番地,75,,1960,2026-06-14T18:53:04.468Z
株式会社高津製作所,1180001006754,,,,,info@takatsu-mfg.jp,0.4,,052-661-3807,https://takatsu-mfg.jp/,D,gBizINFO,https://takatsu-mfg.jp/,人事部 ご採用ご担当者様,機械器具製造業,愛知県名古屋市中区錦３丁目４番６号,242,,,2026-06-14T18:53:05.849Z
フジ自動車工業株式会社,1180001009253,,,,,info@fuji-auto-ind.co.jp,0.4,,0120-114-092,https://www.fuji-auto-ind.co.jp/,D,gBizINFO,https://www.fuji-auto-ind.co.jp/,人事部 ご採用ご担当者様,自動車整備業,愛知県名古屋市昭和区白金２丁目１１番２２号,84,,,2026-06-14T18:53:06.184Z
大成運送株式会社,1180001010467,,,,,info@taisei-exp.com,0.4,,052-692-3301,https://www.taisei-exp.com/workplace.html,D,gBizINFO,https://www.taisei-exp.com/workplace.html,人事部 ご採用ご担当者様,一般貨物自動車運送事業,愛知県名古屋市瑞穂区北原町３丁目２１番地,97,,,2026-06-14T18:53:06.401Z
アビームシステムズ株式会社,1180001010995,,,,前田　淳一郎,info@abeam-s.com,0.4,,052-446-7775,https://www.abeam-s.com/,C,gBizINFO,https://www.abeam-s.com/,人事部 ご採用ご担当者様,◇情報系システム及びインフラのコンサルテーション、企画・開発・保守・運用 ◇技術系システム（ハード・メカ設計支援（CAD,愛知県名古屋市西区牛島町６番１号,1156,,1983,2026-06-14T18:53:07.387Z
スバル東海株式会社,1180001013049,,,,,info@nagoya-subaru.co.jp,0.4,,052-901-8611,https://www.nagoya-subaru.co.jp/,D,gBizINFO,https://www.nagoya-subaru.co.jp/,人事部 ご採用ご担当者様,スバル（新車・中古車）の販売、修理・整備、関連部品用品の販売、保険代理店業務　など,愛知県名古屋市北区落合町２３３番地,843,,,2026-06-14T18:53:08.116Z
中電不動産株式会社,1180001016200,,,,,info@chudenfudosan.co.jp,0.4,,080-8661-0129,https://www.chudenfudosan.co.jp/,D,gBizINFO,https://www.chudenfudosan.co.jp/,人事部 ご採用ご担当者様,・不動産業 不動産の売買・賃貸借・交換・仲介・管理・運営、建物の警備 ・建設業 建築・設備・土木・緑化・造,愛知県名古屋市中区栄２丁目２番５号,622,,,2026-06-14T18:53:09.138Z
株式会社嘉文,1180001014286,,,,,info@kamon-group.com,0.4,,052-692-7888,http://www.kamon-group.com/,D,gBizINFO,http://www.kamon-group.com/,人事部 ご採用ご担当者様,飲食店・生鮮食品販売,愛知県名古屋市南区明治２丁目４番６号,300,,,2026-06-14T18:53:09.189Z
株式会社大同ライフサービス,1180001014798,,,,,info@daidolife.co.jp,0.4,,052-611-8841,https://www.daidolife.co.jp/,D,gBizINFO,https://www.daidolife.co.jp/,人事部 ご採用ご担当者様,不動産業,愛知県名古屋市南区大同町４丁目７番地,508,,,2026-06-14T18:53:10.746Z
株式会社ミキ,1180001015631,,,,,info@kurumaisu-miki.co.jp,0.4,,0570-00-3993,http://kurumaisu-miki.co.jp/,D,gBizINFO,http://kurumaisu-miki.co.jp/,人事部 ご採用ご担当者様,車椅子製造販売,愛知県名古屋市南区豊３丁目３８番１０号,114,,,2026-06-14T18:53:10.883Z
布目電機株式会社,1180001020581,,,,,info@nunome.co.jp,0.4,,052-301-6851,https://www.nunome.co.jp/,D,gBizINFO,https://www.nunome.co.jp/,人事部 ご採用ご担当者様,・変圧器・リアクトルの 開発、設計、製造、販売 ・海外規格適合制御パネルの開発、設計、製造、販売,愛知県名古屋市中川区大当郎２丁目１１０７番地,260,,,2026-06-14T18:53:11.817Z
株式会社テクノプラスト,1180001010624,,,,,info@technoplast.co.jp,0.4,,052-819-1130,https://technoplast.co.jp/,D,gBizINFO,https://technoplast.co.jp/,人事部 ご採用ご担当者様,プラスチック製品の加工によって、自動車や半導体など様々なモノづくりの分野で貢献しています。技術力に加えて、お客様のニーズ,愛知県名古屋市南区塩屋町５丁目１番地１,101,,1972,2026-06-14T18:53:12.378Z
上地木材株式会社,1180001018956,,,,,info@uechi.co.jp,0.4,,052-331-3131,https://www.uechi.co.jp/,D,gBizINFO,https://www.uechi.co.jp/,人事部 ご採用ご担当者様,輸入木製品新建材、住宅機器の卸売及びプレカット部材の加工販売,愛知県名古屋市中川区山王２丁目３番７２号,55,,1946,2026-06-14T18:53:13.796Z
イチビキ株式会社,1180001021522,,,,,info@ichibiki.co.jp,0.4,,052-671-9111,https://www.ichibiki.co.jp/,D,gBizINFO,https://www.ichibiki.co.jp/,人事部 ご採用ご担当者様,調味料・加工食品の製造・販売,愛知県名古屋市熱田区新尾頭１丁目１１番６号,646,,,2026-06-14T18:53:14.821Z
井桁堂株式会社,1180001023238,,,,,info@igetado.co.jp,0.4,,0565-40-9201,https://www.igetado.co.jp/,D,gBizINFO,https://www.igetado.co.jp/,人事部 ご採用ご担当者様,菓子製造業,愛知県豊田市高岡町松葉１４５番地１,275,,,2026-06-14T18:53:18.478Z
山田工業株式会社,1180001021217,,,,,info@yamadakg.co.jp,0.4,,052-453-1771,https://www.yamadakg.co.jp/,D,gBizINFO,https://www.yamadakg.co.jp/,人事部 ご採用ご担当者様,金属家具製造販売,愛知県名古屋市中村区竹橋町９番９号,173,,,2026-06-14T18:53:19.534Z
コムワークスエンジニアリング株式会社,1180001026075,,,,,info@com-worx.co.jp,0.4,,052-884-8411,https://www.com-worx.co.jp/,D,gBizINFO,https://www.com-worx.co.jp/,人事部 ご採用ご担当者様,パイプライン設計、測量・調査、情報処理,愛知県名古屋市昭和区白金３丁目１９番１５号,161,,,2026-06-14T18:53:19.615Z
株式会社ノダキ,1180001026711,,,,,info@nodaki.jp,0.4,,052-561-4371,https://nodaki.jp/,D,gBizINFO,https://nodaki.jp/,人事部 ご採用ご担当者様,機械工具卸売業,愛知県名古屋市西区名駅３丁目１０番２６号,72,,,2026-06-14T18:53:20.775Z
株式会社名栄社,1180001027346,,,,,info@meieisha.co.jp,0.4,,052-501-5919,http://www.meieisha.co.jp/,D,gBizINFO,http://www.meieisha.co.jp/,人事部 ご採用ご担当者様,印刷業・同関連業（スクリーン印刷等を用いた銘板製造）,愛知県名古屋市西区中小田井４丁目２７１番地,53,,,2026-06-14T18:53:22.146Z
株式会社三洋製作所,1180001028187,,,,,info@sanyo-ssc.co.jp,0.4,,052-621-5238,http://www.sanyo-ssc.co.jp/,D,gBizINFO,http://www.sanyo-ssc.co.jp/,人事部 ご採用ご担当者様,製造業,愛知県名古屋市緑区鳴海町字下汐田１８３番地,79,,,2026-06-14T18:53:23.029Z
株式会社ジェイアール東海高島屋,1180001030531,,,,,info@jr-takashimaya.co.jp,0.4,,052-566-8879,https://www.jr-takashimaya.co.jp/,D,gBizINFO,https://www.jr-takashimaya.co.jp/,人事部 ご採用ご担当者様,百貨店業、不動産賃貸業,愛知県名古屋市中村区名駅１丁目１番４号,949,,,2026-06-14T18:53:25.507Z
中設エンジ株式会社,1180001031273,,,,,info@ce-kk.co.jp,0.4,,052-563-5631,https://www.ce-kk.co.jp/ja/,D,gBizINFO,https://www.ce-kk.co.jp/ja/,人事部 ご採用ご担当者様,建築工事、設備工事、機器装置の設置工事、その他建設工事全般に関する企画、設計、監理、施工、保守、エンジニアリング、マネジ,愛知県名古屋市西区牛島町６番１号名古屋ルーセントタワー３７階,229,,,2026-06-14T18:53:25.558Z
株式会社近藤紡績所,1180001035935,,,,,info@kondobo.co.jp,0.4,,0261-23-3511,https://www.kondobo.co.jp/,D,gBizINFO,https://www.kondobo.co.jp/,人事部 ご採用ご担当者様,繊維工業及び繊維製品の輸入販売、不動産貸付,愛知県名古屋市中区丸の内２丁目１８番２５号,328,,,2026-06-14T18:53:32.594Z
兼新電機株式会社,1180001029879,,,,,info@kaneshindenki.co.jp,0.4,,052-362-4178,https://kaneshindenki.co.jp/,D,gBizINFO,https://kaneshindenki.co.jp/,人事部 ご採用ご担当者様,電機材料卸売業,愛知県名古屋市中川区柳森町９０７番地,78,,,2026-06-14T18:53:33.999Z
株式会社スギヤマ薬品,1180001037122,,,,,info@sugiyama-club.jp,0.4,,052-733-8001,https://sugiyama-club.jp/corporate/torikumi_kosodate.html,D,gBizINFO,https://sugiyama-club.jp/corporate/torikumi_kosodate.html,人事部 ご採用ご担当者様,医薬品等小売販売業 当該両立支援制度・行動計画は、以下の会社にて適用 ・株式会社スギヤマ薬品 ・株式会社ドラッグスギヤ,愛知県名古屋市千種区内山２丁目１３番９号,3264,,,2026-06-14T18:53:35.439Z
株式会社グリーンメッセージ,1012401024856,,,,,info@greenmessage.co.jp,0.4,,070-4251-3591,http://www.greenmessage.co.jp/,D,gBizINFO,http://www.greenmessage.co.jp/,人事部 ご採用ご担当者様,カット野菜製造,神奈川県大和市下鶴間２４１５,163,,,2026-06-14T18:53:49.648Z
交易食品株式会社,1020001003874,,,,,info@koeki.co.jp,0.4,,045-842-0081,http://www.koeki.co.jp/,D,gBizINFO,http://www.koeki.co.jp/,人事部 ご採用ご担当者様,カレー粉・カレールウ・スパイスの製造,神奈川県横浜市港南区大久保１丁目５番１８号,65,,,2026-06-14T18:53:49.661Z
株式会社メディプラス,1010001224562,,,,,info@medi-p.jp,0.4,,045-664-7510,https://www.medi-p.jp/,D,gBizINFO,https://www.medi-p.jp/,人事部 ご採用ご担当者様,訪問看護事業 居宅介護支援事業,神奈川県横浜市西区みなとみらい２丁目３番５号クイーンズタワーＣ棟８階,264,,,2026-06-14T18:53:49.674Z
株式会社モリテックス,1013301029292,,,,,info@moritex.co.jp,0.4,,045-913-5800,https://www.moritex.co.jp/,D,gBizINFO,https://www.moritex.co.jp/,人事部 ご採用ご担当者様,マシンビジョンシステム、画像機器、光通信関連機器、機能性商品、光機商品および関連製品の製造販売並びに輸出入,神奈川県横浜市青葉区あざみ野南１丁目３番地３,144,,,2026-06-14T18:53:50.268Z
湘南交通株式会社,1020001004022,,,,,info@shonankotsu.co.jp,0.4,,045-846-2525,https://www.shonankotsu.co.jp/,D,gBizINFO,https://www.shonankotsu.co.jp/,人事部 ご採用ご担当者様,一般乗用旅客自動車運送事業（タクシー事業）,神奈川県横浜市港南区丸山台１丁目６番３号,211,,,2026-06-14T18:53:51.527Z
株式会社横浜食品サービス,1020001006943,,,,,info@yokosyoku.co.jp,0.4,,045-779-2517,https://www.yokosyoku.co.jp/,D,gBizINFO,https://www.yokosyoku.co.jp/,人事部 ご採用ご担当者様,大手量販店向け食品の卸売・加工販売,神奈川県横浜市金沢区鳥浜町１番１,220,,,2026-06-14T18:53:52.309Z
大森電子株式会社,1020001008386,,,,,info@oomori.co.jp,0.4,,045-591-5431,https://www.oomori.co.jp/denshi/,D,gBizINFO,https://www.oomori.co.jp/denshi/,人事部 ご採用ご担当者様,電子機器製造業,神奈川県横浜市都筑区東山田町１番地,140,,,2026-06-14T18:53:52.663Z
ラブリー株式会社,1020001012776,,,,,info@lovely-cl.co.jp,0.4,,045-845-5361,http://www.lovely-cl.co.jp/,D,gBizINFO,http://www.lovely-cl.co.jp/,人事部 ご採用ご担当者様,一般衣料クリーニング業・リラクゼーションサロン・ネイルサロンの運営,神奈川県横浜市西区中央２丁目３９番１２号,462,,,2026-06-14T18:53:53.575Z
株式会社アイトス,1020001025092,,,,,info@itos-corp.jp,0.4,,045-227-7466,http://www.itos-corp.jp/,D,gBizINFO,http://www.itos-corp.jp/,人事部 ご採用ご担当者様,労働者派遣業,神奈川県横浜市中区太田町６丁目８６番地,154,,,2026-06-14T18:53:54.410Z
サンタクシー株式会社,1020001026768,,,,,info@suntaxi.com,0.4,,045-622-9923,https://suntaxi.com/,D,gBizINFO,https://suntaxi.com/,人事部 ご採用ご担当者様,タクシー・ハイヤー,神奈川県横浜市中区かもめ町２０番地,120,,,2026-06-14T18:53:56.375Z
株式会社山之内製作所,1020001024697,,,,,info@ysec.jp,0.4,,045-264-4492,https://www.ysec.jp/,D,gBizINFO,https://www.ysec.jp/,人事部 ご採用ご担当者様,航空機部品、医療器部品、宇宙部品など精密機器部品など製造,神奈川県横浜市神奈川区片倉１丁目８番１８号,124,,,2026-06-14T18:53:59.592Z
株式会社キャッツ,1020001022841,,,,,info@cats-net.co.jp,0.4,,045-210-9606,http://www.cats-net.co.jp/,D,gBizINFO,http://www.cats-net.co.jp/,人事部 ご採用ご担当者様,業務アプリケーション開発、保守 サーバー等の環境構築と運用サポート 大手企業向け新規開発プロジェクトを上流工程から本格稼,神奈川県横浜市中区相生町６丁目１０４番地,60,,1982,2026-06-14T18:54:00.368Z
株式会社ダニエル,1020001027485,,,,,info@daniel.co.jp,0.4,,045-311-8689,https://www.daniel.co.jp/,D,gBizINFO,https://www.daniel.co.jp/,人事部 ご採用ご担当者様,木製家具　製造・販売,神奈川県横浜市中区元町３丁目１２６番地,59,,,2026-06-14T18:54:00.923Z
株式会社野毛印刷社,1020001028319,,,,,info@noge.co.jp,0.4,,045-252-2511,https://www.noge.co.jp/,D,gBizINFO,https://www.noge.co.jp/,人事部 ご採用ご担当者様,印刷業,神奈川県横浜市中区相生町５丁目７９番地,80,,,2026-06-14T18:54:03.524Z
株式会社きじま,1020001038136,,,,,info@kijimagroup.co.jp,0.4,,045-870-4068,http://kijimagroup.co.jp/,D,gBizINFO,http://kijimagroup.co.jp/,人事部 ご採用ご担当者様,飲食業,神奈川県横浜市戸塚区戸塚町３９７０番地,78,,,2026-06-14T18:54:03.783Z
インクス株式会社,1020001043862,,,,,info@inx-co.jp,0.4,,045-548-5525,https://www.inx-co.jp/,D,gBizINFO,https://www.inx-co.jp/,人事部 ご採用ご担当者様,制御基板の設計開発・製造・販売,神奈川県横浜市神奈川区鶴屋町３丁目３２番地１,56,,,2026-06-14T18:54:05.039Z
トナミ国際物流株式会社,1020001028054,,,,,info@tglc.co.jp,0.4,,03-5767-8012,https://www.tglc.co.jp/,D,gBizINFO,https://www.tglc.co.jp/,人事部 ご採用ご担当者様,一般港湾運送事業および通関業,神奈川県横浜市中区山下町２３番地日土地山下町ビル７階,106,,,2026-06-14T18:54:05.122Z
ブリーズベイホテル株式会社,1020001050009,,,,,info@breezbay-group.com,0.4,,045-253-5515,https://breezbay-group.com/bbh/index.html,D,gBizINFO,https://breezbay-group.com/bbh/index.html,人事部 ご採用ご担当者様,ホテル業,神奈川県横浜市中区花咲町１丁目２２番地２,190,,,2026-06-14T18:54:05.924Z
株式会社ＨＡＳＣ事業団,1020001046774,,,,,info@sakura-massage.jp,0.4,,045-317-8814,http://sakura-massage.jp/,D,gBizINFO,http://sakura-massage.jp/,人事部 ご採用ご担当者様,訪問鍼灸・マッサージ事業 通所介護・介護予防通所介護事業,神奈川県横浜市神奈川区沢渡１番地２Ｊプロ高島台ビル４階,60,,,2026-06-14T18:54:07.795Z
株式会社キッズフォレ,1020001049133,,,,,info@kidsfore.co.jp,0.4,,045-911-6303,https://www.kidsfore.co.jp/,D,gBizINFO,https://www.kidsfore.co.jp/,人事部 ご採用ご担当者様,保育園,神奈川県横浜市都筑区中川中央１丁目２１番７号,175,,,2026-06-14T18:54:08.540Z
オートコムジャパン株式会社,1020001052483,,,,,,0,,045-227-7092,https://corporate.autocj.co.jp/,D,gBizINFO,https://corporate.autocj.co.jp/,人事部 ご採用ご担当者様,中古自動車の輸出販売業務,神奈川県横浜市中区本町２丁目１４番地,191,,,2026-06-14T18:54:16.662Z
株式会社大宮國際ゴルフ場,1030001001530,,,,,info@okcc.co.jp,0.4,,048-624-5770,https://www.okcc.co.jp/,D,gBizINFO,https://www.okcc.co.jp/,人事部 ご採用ご担当者様,ゴルフ場,埼玉県さいたま市西区大字宝来９１０番地,100,,,2026-06-14T18:54:20.925Z
藤工業株式会社,1011601007902,,,,,info@fuji-kougyou.jp,0.4,,048-758-6500,https://www.fuji-kougyou.jp/,D,gBizINFO,https://www.fuji-kougyou.jp/,人事部 ご採用ご担当者様,建築用金属製品（鉄筋）の加工 建設設計請負施工,埼玉県さいたま市岩槻区古ケ場２丁目７番１号,190,,,2026-06-14T18:54:21.062Z
